bathrooms,bedrooms,latitude,longitude,price,photos_num,description_len,features_len,Elevator,Cats Allowed,Hardwood Floors,Dogs Allowed,Doorman,Dishwasher,No Fee,Laundry in Building,Fitness Center,Pre-War,Laundry in Unit,Roof Deck,Outdoor Space,Dining Room,High Speed Internet,Balcony,Swimming Pool,Laundry In Building,New Construction,Terrace,studio,created_delta,building_id_ct,manager_id_ct,interest_level
2.0,2,40.7121,-74.0086,8000,6,172,8,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-2486395.0,65,56,0
2.0,2,40.8767,-73.9177,3200,0,3,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2477704.2,4,115,1
1.0,3,40.8035,-73.9567,3750,12,168,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2547376.1,8286,38,0
1.0,1,40.7674,-73.9903,3605,0,0,12,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-2522269.6,28,402,0
1.0,1,40.7064,-74.01,3650,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2667692.5,111,410,0
1.0,2,40.7225,-73.9892,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2479075.2,9,402,0
1.0,0,40.7595,-73.9922,1650,6,52,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2668215.0,13,71,1
1.0,0,40.774,-73.9546,1750,3,14,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2560747.4,8286,71,2
2.0,3,40.7568,-73.9982,4470,4,90,13,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,-2546844.4,8286,210,0
1.0,1,40.7695,-73.9603,3450,7,109,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2634414.7,92,47,0
2.0,2,40.7074,-74.007,5170,10,226,11,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2547783.8,167,330,0
1.0,2,40.7523,-73.8824,2350,13,140,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2486233.0,8286,62,0
1.0,2,40.7269,-73.9787,2245,5,103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2590956.9,20,191,1
1.0,2,40.7593,-73.9959,3100,7,113,10,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,-2607267.3,159,102,1
1.0,2,40.7965,-73.9618,2995,7,85,6,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2591156.4,8,154,0
1.0,2,40.7067,-74.0076,3550,6,62,9,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,-2572683.4,141,14,1
1.0,1,40.7976,-73.968,3000,8,100,11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,-2521974.3,39,41,0
1.0,2,40.8247,-73.9509,2250,10,144,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2694466.3,8286,11,0
1.0,2,40.7528,-73.9709,4100,4,65,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2642142.9,8286,85,0
1.0,2,40.8373,-73.9466,2475,5,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2530981.6,8286,8,0
1.0,2,40.8246,-73.9479,1995,2,125,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2555306.6,1,77,2
1.0,0,40.7694,-73.9509,2400,5,72,5,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-2589759.7,42,373,1
1.0,2,40.834,-73.9395,2700,5,121,8,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-2608497.3,1,1,0
1.0,3,40.8007,-73.9611,2750,6,54,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2677917.9,8286,12,0
1.0,0,40.7681,-73.9544,1875,5,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2461320.4,37,129,1
1.0,2,40.6687,-73.9896,2995,7,126,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2530415.8,2,21,0
1.5,3,40.7488,-73.9734,4395,7,174,12,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,-2607100.3,38,212,0
1.0,3,40.6852,-73.913,2150,8,65,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2484216.0,5,29,0
1.0,0,40.5956,-73.7555,999,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2651290.3,11,44,1
1.0,3,40.7231,-74.0044,3733,6,107,7,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-2468918.2,79,48,2
2.0,2,40.7783,-73.9478,4700,14,92,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2591102.2,23,39,1
1.0,1,40.7673,-73.9574,2500,6,92,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2530361.0,16,154,0
2.0,3,40.7655,-73.9857,4200,9,168,12,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,-2676078.9,24,91,2
1.0,2,40.7098,-74.0179,5300,5,148,8,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-2530366.7,9,256,0
1.0,1,40.7445,-73.9028,1800,6,57,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2513446.7,1,6,1
1.0,0,40.7481,-73.9748,2900,6,91,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2486005.7,54,51,0
1.0,2,40.7395,-74.0035,5395,8,123,5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2581636.6,17,41,0
1.0,2,40.7862,-73.9424,2295,8,81,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2539126.9,5,14,1
1.0,2,40.7299,-73.9819,3495,4,160,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2659963.9,8286,33,1
1.0,1,40.7341,-73.9896,5000,3,131,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2667783.4,82,72,0
1.0,0,40.7637,-73.9847,2500,8,79,6,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2650854.9,115,46,0
1.0,1,40.7363,-73.8611,1835,8,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2660318.6,3,30,0
1.0,3,40.7957,-73.9705,2900,3,89,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2581950.6,45,2533,1
1.0,1,40.8005,-73.9686,2525,6,81,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2556267.6,14,66,0
1.0,1,40.7334,-74.0047,5250,4,32,6,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2548210.1,101,1,0
3.0,3,40.7487,-73.9425,5400,7,202,9,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,-2581606.2,58,13,0
1.0,1,40.7198,-73.9964,2800,3,85,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2478888.0,9,16,0
1.0,1,40.7111,-73.8272,1675,6,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2651986.6,3,2533,0
1.0,2,40.7565,-73.9703,2995,4,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2533927.6,8286,71,1
1.0,2,40.7463,-73.9773,2750,5,101,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2581838.4,28,82,2
1.0,2,40.7724,-73.9562,2795,5,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2460848.2,9,87,0
1.0,1,40.7606,-73.966,4150,1,56,5,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-2548277.7,8286,11,0
1.0,2,40.7278,-73.9809,2890,4,3,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2694313.6,37,61,1
1.0,1,40.7759,-73.9528,3325,0,0,11,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-2461807.0,25,402,0
1.0,1,40.7334,-74.0047,4250,8,96,7,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-2651543.2,101,21,0
3.0,3,40.7704,-73.9566,7000,6,91,12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,-2703467.8,55,19,1
1.0,1,40.7332,-73.996,4200,8,99,5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2685836.8,13,191,1
1.0,1,40.7274,-73.9788,2895,4,169,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2513112.2,1,25,1
1.0,1,40.7073,-74.0071,2770,8,129,6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-2642307.6,167,2533,1
1.0,2,40.7254,-73.9873,4034,6,76,4,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2590937.4,9,154,0
1.0,2,40.7273,-73.985,4900,2,66,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2513435.7,3,34,0
1.0,1,40.7807,-73.9853,4500,6,202,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2616745.1,1,1,0
1.0,2,40.7812,-73.9483,2700,3,35,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2548241.7,8286,15,0
1.0,1,40.7606,-73.9963,2995,9,81,11,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-2615873.0,95,36,2
1.0,2,40.8068,-73.9532,2799,3,48,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2615986.7,2,23,0
1.0,1,40.7267,-73.9472,2350,6,417,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2547871.5,4,2533,0
1.0,1,40.7714,-73.949,2200,5,40,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2660005.5,17,78,0
1.0,0,40.7951,-73.9676,2600,1,46,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2703487.0,43,2533,0
2.0,4,40.7083,-74.0061,5200,5,99,9,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,-2512982.0,15,316,0
1.5,1,40.7701,-73.9847,4100,6,42,11,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,-2676071.8,1,12,1
1.0,2,40.6331,-73.9727,1900,13,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2470240.5,2,8,1
1.0,2,40.7399,-73.9864,4000,5,78,8,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-2582075.2,67,2533,0
1.0,0,40.7056,-74.0162,2900,7,135,9,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2677467.1,215,711,0
1.0,0,40.7672,-73.9592,1875,3,45,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2703843.5,8286,18,0
2.0,2,40.7348,-73.9908,9000,1,138,13,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,-2485894.8,2,305,0
2.0,3,40.7266,-73.9872,6250,8,79,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-2485906.6,8286,191,0
2.0,2,40.8242,-73.9527,4300,15,6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2573663.8,15,38,0
1.0,2,40.7294,-73.9986,3350,6,62,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2615690.0,14,13,0
1.0,2,40.7265,-74.0011,3199,2,125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2477669.8,14,55,1
1.0,2,40.7348,-73.9865,4400,7,113,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2539194.2,110,6,0
1.0,1,40.7628,-73.9812,3300,4,81,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2513441.3,3,28,0
1.0,2,40.7039,-73.9425,2350,12,56,5,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2555493.3,8,112,0
2.0,4,40.7454,-73.9845,6995,9,42,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2599584.4,44,9,1
1.0,2,40.7297,-73.9753,4165,32,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2521412.3,10,410,0
1.0,1,40.6872,-73.9242,1800,7,107,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-2617022.5,1,21,1
1.0,2,40.7282,-73.9892,2550,4,69,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-2538251.0,8286,31,1
1.0,1,40.7753,-73.954,2600,4,128,10,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,-2513252.5,30,42,0
1.0,2,40.7656,-73.9886,3250,5,195,7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2625465.3,92,138,1
1.0,2,40.7716,-73.9556,2795,8,34,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2590976.4,2,1,0
1.0,1,40.6721,-73.9869,3162,15,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2659856.5,2,27,0
1.0,2,40.7444,-73.9754,3950,4,133,10,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2478802.9,79,711,0
1.0,0,40.7328,-74.0089,3000,3,67,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2522325.6,8286,10,0
1.0,1,40.761,-73.999,3200,6,140,11,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,-2641596.4,103,115,0
1.0,1,40.7432,-73.8802,1800,6,66,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2593716.5,2,27,0
2.0,3,40.7372,-73.9981,6495,5,78,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2591566.5,8286,10,0
1.0,0,40.7344,-74.001,2500,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2538291.9,8286,233,0
1.0,1,40.7711,-73.9564,1775,2,48,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2500323.1,10,26,1
1.0,3,40.6774,-73.9553,2800,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2625315.5,8286,90,0
1.0,0,40.7726,-73.926,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2460904.4,11,2533,0
1.0,1,40.7838,-73.9534,4050,7,88,8,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,-2651554.7,62,44,0
1.0,3,40.7447,-73.9741,4595,1,193,5,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2461568.0,78,11,0
2.0,4,40.7081,-74.0065,4750,6,107,8,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,-2702220.7,165,316,0
1.0,1,40.7695,-73.9533,2100,4,139,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2703842.5,8286,8,0
1.0,0,40.77,-73.9213,1550,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2559931.5,1,2533,1
1.0,1,40.7613,-73.9998,2800,8,185,16,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,-2564682.2,123,212,1
1.0,0,40.769,-73.9436,2400,5,136,11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,-2494856.1,29,19,0
1.0,0,40.6913,-73.9825,2732,9,46,9,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,-2478759.9,13,27,0
1.0,2,40.7469,-73.9802,3350,4,161,7,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-2702182.5,41,93,1
1.0,2,40.7045,-74.0089,5611,20,126,6,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2529880.9,96,210,0
1.0,1,40.7844,-73.9497,2500,5,85,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-2598694.4,50,168,0
1.0,1,40.7796,-73.9528,3300,4,117,8,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-2641712.5,48,38,0
3.0,3,40.786,-73.952,6200,8,194,11,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,-2494990.9,13,44,0
1.0,2,40.7952,-73.9745,3250,8,83,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2590202.4,1,6,0
1.0,1,40.7805,-73.9464,3195,0,9,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-2652033.3,8286,11,0
1.0,1,40.7318,-74.0044,2800,4,147,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2522017.8,7,36,1
2.0,2,40.7284,-73.9858,3995,5,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2649047.1,1,90,2
1.0,1,40.7656,-73.9256,1800,4,43,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2599841.7,5,9,1
1.0,0,40.7773,-73.9559,2000,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2572755.6,6,2533,0
1.0,1,40.818,-73.9409,1695,4,118,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2667250.4,7,15,1
1.0,2,40.7491,-73.9789,3450,2,180,5,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2556371.5,72,164,0
1.0,0,40.7796,-73.9528,2695,4,119,12,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,-2633990.3,48,13,0
1.0,0,40.7047,-74.0076,2961,8,62,9,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,-2572669.7,8286,21,1
1.0,1,40.739,-73.9807,2395,5,35,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2586775.4,32,98,1
1.0,2,40.8136,-73.9558,2650,4,67,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2665631.3,6,26,1
1.0,2,40.7965,-73.9618,2995,4,77,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2556417.7,8,144,1
1.0,0,40.7179,-74.0148,3770,6,106,11,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2591107.7,26,711,1
2.0,2,40.7579,-73.9653,6695,2,35,5,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2608776.5,8286,12,0
0.0,0,40.7074,-74.007,3030,21,226,11,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2547775.3,167,330,0
1.0,1,40.7045,-74.0089,3801,0,249,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2608396.9,96,24,0
1.0,2,40.7067,-74.0072,2600,5,215,8,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-2702174.2,153,316,1
1.0,1,40.7575,-73.9625,3400,1,111,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2599740.1,71,711,0
2.0,3,40.6883,-73.9609,4695,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2702528.1,12,198,0
1.0,1,40.7494,-73.9875,2975,10,106,5,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-2574230.3,8286,26,0
1.0,1,40.7183,-73.9853,2725,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2556973.9,8286,93,0
1.0,0,40.7387,-74.0019,2650,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2494892.2,8286,16,0
1.0,2,40.755,-73.9636,2995,4,172,6,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2564855.2,30,212,2
1.0,0,40.73,-73.9864,2825,3,32,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2487304.5,95,46,0
2.0,2,40.7114,-74.0078,7000,8,100,7,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-2538043.9,11,53,0
1.0,1,40.7377,-73.9831,3300,3,81,5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2589966.3,34,117,2
1.0,3,40.7633,-73.9295,2600,9,102,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2625763.4,1,9,1
1.0,2,40.7064,-74.0157,2950,4,147,7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2702312.8,47,316,0
1.0,1,40.776,-73.9556,3750,4,73,9,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-2486252.3,8286,96,0
1.0,2,40.7396,-73.9815,3795,8,84,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2658911.8,24,19,0
1.0,2,40.7219,-73.9867,4095,4,75,5,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2547944.1,4,39,0
1.0,1,40.7273,-73.9831,2495,4,46,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2642387.3,7,30,0
2.0,3,40.7779,-73.9515,6625,5,133,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2573910.5,71,28,0
1.0,1,40.7346,-73.8595,1700,3,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2660300.5,1,1,1
1.0,3,40.7056,-74.0162,3785,5,96,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-2615785.8,215,97,0
1.0,1,40.7698,-73.9542,2400,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2478618.3,2,53,0
2.0,3,40.761,-73.9885,3795,7,52,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2699782.7,21,9,1
1.0,1,40.7936,-73.9731,4155,8,102,10,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,-2512719.5,18,256,0
0.0,0,40.7422,-73.9825,2200,2,37,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2668728.4,21,330,0
1.0,2,40.7528,-73.9709,3950,5,76,7,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2529900.8,8286,26,0
1.0,1,40.678,-73.9976,2600,6,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2572097.3,3,1,0
1.0,2,40.8689,-73.9225,2400,6,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2703890.0,8286,8,0
1.0,0,40.7892,-73.9705,2300,3,124,6,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2460262.5,52,78,0
1.0,0,40.7654,-73.9816,2400,3,120,6,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2555378.5,32,38,1
1.0,0,40.7896,-74.0134,1695,8,228,9,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2564680.6,12,20,2
1.0,2,40.7084,-74.0057,4195,5,198,6,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,-2530306.1,8286,33,0
1.0,1,40.7006,-74.0138,4267,4,69,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2578442.7,8286,93,0
1.0,2,40.634,-74.0217,2200,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2666808.5,5,20,1
1.0,1,40.7293,-73.9987,2850,7,77,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2469359.6,1,134,0
2.0,2,40.7389,-73.9929,6600,5,74,7,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-2598336.3,71,87,0
1.0,1,40.7778,-73.978,3150,10,86,6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2537693.1,8286,24,0
1.0,0,40.7897,-73.9782,2250,5,45,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2487469.0,3,36,0
1.0,2,40.8217,-73.9486,1900,8,123,9,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-2591122.9,27,141,1
1.0,1,40.725,-73.9463,2000,5,144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2677189.0,1,1,0
1.0,1,40.7781,-73.978,2595,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2495176.4,17,198,0
1.0,2,40.7238,-73.946,2499,5,149,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2547885.8,1,2533,1
1.0,1,40.7676,-73.9601,2995,0,0,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2600043.8,27,402,0
